,date,title,target
59438,2022-02-23,οι ηπα προειδοποιούν την ουκρανία για ρωσική εισβολή εντός 48ωρου,0
37066,2021-02-13,νέα μαρτυρία από την ηθοποιό  άννα τσουκαλά,0
55595,2021-12-17,τουρκία: εκλεισε το χρηματιστήριο - φόβοι για capital controls,0
44692,2021-06-23,βασιλακόπουλος: θα έρθει 4ο κύμα και θα αφορά τους ανεμβολίαστους,0
55900,2021-12-23,"κ. μπακογιάννης, ένας κουβαρντάς με δημόσιο χρήμα",0
29453,2020-05-28,η αμείλικτη δημοσιότητα της σοφίας νικολάου,0
56375,2022-01-01,κυριάκος μητσοτάκης: σύντομα στην ελλάδα τα νέα φάρμακα για τον,0
62706,2022-04-22,ουκρανία: σβήνουν οι ελπίδες για πασχαλινή εκεχειρία,0
64678,2022-05-26,βίντεο - ντοκουμέντο από το απθ: με ευθεία βολή η επίθεση των ματ,0
71794,2022-12-04,ισπανία: για πρώτη φορά η άκρα δεξιά σε περιφερειακή κυβέρνηση,0
49858,2021-09-17,τέσσερις τραυματίες από άνδρα που πυροβολούσε από το μπαλκόνι,0
35528,2021-01-20,τσιόδρας: ο κορονοϊός ήρθε για να μείνει,0
32960,2020-11-12,αντιπρόεδρος σελπε στο tvxs.gr: καταστροφή η απώλεια των γιορτών,0
41252,2021-04-25,οι 10.000+ και ένα μήνυμα κτηνωδίας,0
56375,2022-01-01,κυριάκος μητσοτάκης: σύντομα στην ελλάδα τα νέα φάρμακα για τον,0
35327,2021-01-17,δολοφονία 54χρονης γυναίκας και μητέρας τριών παιδιών στα χανιά,0
55453,2021-12-15,ευρωπαϊκό δικαστήριο για ομόφυλα ζευγάρια και τα παιδιά τους,0
59534,2022-02-24,τα fake news που ήταν αλήθεια και εμείς,0
56430,2022-01-02,υπόθεση βιασμού στη θεσσαλονίκη: έφτασαν οι τοξικολογικές,0
63382,2022-05-03,ανόητα τα νατοϊκά σχέδια στην ουκρανία - αδικαιολόγητη,0
69556,2022-08-25,το σχέδιο (πολιτικής) διαφυγής μητσοτάκη,0
66721,2022-07-02,«γυναικείες ιστορίες»: τα διηγήματα του γιώργη μασσαβέτα,0
66885,2022-07-04,ουκρανικό υπουργείο άμυνας: ηχητικό ντοκουμέντο με ρώσο διοικητή,0
59264,2022-02-20,έρευνα: η άνοδος της στάθμης των θαλασσών λόγω κλιματικής αλλαγής,0
48363,2021-08-24,γυναικοκτονία στη θεσσαλονίκη: στον εισαγγελέα 0 48χρονος,0
36046,2021-01-27,μαζικό κάλεσμα για το αυριανό πανεκπαιδευτικό συλλαλητήριο,0
55124,2021-12-11,o σκύλος μου μένει πολλές ώρες μόνος του,0
38257,2021-03-05,h pfizer εκβιάζει ζητώντας κρατική περιουσία για εμβόλια,0
48228,2021-08-21,μέτρα και αντικίνητρα για ανεμβολίαστους ετοιμάζει η κυβέρνηση,0
64733,2022-05-27,"ο μισθός, η ποιότητα ζωής και ο ελιτισμός του κυριάκου μητσοτάκη",0
56770,2022-01-07,φόβοι στην ευρώπη ότι η ρωσία θα κλείσει τη στρόφιγγα,0
63412,2022-05-04,αισχροκερδεια: υποχώρηση γεωργιάδη για δημοσιοποίηση εταιριών,0
40565,2021-04-13,σε μια κλωστή η συνοχή του κιναλ,0
33267,2020-12-12,λογοκρίθηκε άρθρο της έλενας ακρίτα στα «νεα»,0
49762,2021-09-16,φρένο στην έγκριση του sputnik-v από που λόγω λαθών,0
41192,2021-04-24,ο τζο μπάιντεν αναγνώρισε επίσημα την γενοκτονία των αρμενίων,0
26981,2020-04-07,νοσοκομείο ρεθύμνου: οι εργαζόμενοι γύρισαν την πλάτη σε κικίλια,0
58681,2022-02-08,"champions league: η κλήρωση των play-off, όλα τα ζευγάρια",0
38439,2021-03-08,τσίπρας για γυναικοκτονίες: δεν φτάνει να πενθούμε,0
31404,2020-07-15,με συνοπτικές διαδικασίες παραπέμπουν παπαγγελόπουλο,0
58821,2022-02-14,τι συμβαίνει με τα κρυφά sms της ούρσουλα φον,0
49001,2021-09-03,αποπομπή αρκουμανέα ζητά ο συριζα για το γλέντι τσικνοπέμπτης,0
37613,2021-02-22,τα 5 ωραιότερα γκολ στην δεύτερη κατηγορία της αγγλίας (31η αγ.),0
71788,2022-12-04,βραζιλία: παραγγελία - «μαμούθ» χαπιών viagra για τον στρατό,0
55120,2021-12-11,λουκέτο στην ασοεε από την πρυτανεία ενόψει πολυτεχνείου,0
28055,2020-04-29,συνέντευξη κούλογλου,0
59998,2022-03-03,αυτές είναι οι περιοχές που έχει καταλάβει η ρωσία μέχρι αυτή την,0
37642,2021-02-22,τι αναφέρει η μαρτυρία του α.ε. για λιγνάδη,0
47679,2021-08-11,η επίσκεψη των ευρωβουλευτών στέλιου κούλογλου και κλερ ντέιλι,0
56480,2022-01-03,the speakeasies swing band live στην αθήνα,0
54798,2021-12-05,νορβηγία: εγκαταλείπει οριστικά το εμβόλιο της astrazeneca,0
41023,2021-04-21,ο μητσοτάκης ανακοινώνει άρση lockdown: οι ημερομηνίες,0
30940,2020-06-30,τσαβούσογλου: πειρατής ο μακρόν,0
57543,2022-01-22,την παρασκευή 28 ιανουαρίου στον ιστορικό κινηματογράφο studio,0
52512,2021-10-29,eλπίδες για μείωση της νόσησης από covid από αντικαταθλιπτικό,0
53491,2021-11-15,απόσπαση δικαστών στην κυβέρνηση και ανεξαρτησία της δικαιοσύνης,0
66958,2022-07-05,"α1 μπάσκετ 25η αγωνιστική, αποτελέσματα, βαθμολογία",0
38617,2021-03-11,αφγανιστάν: πολύνεκρη επίθεση σε στρατιωτικό νοσοκομείο,0
56493,2022-01-03,«τέλος» από την αεκ ο γιαννίκης,0
39809,2021-03-31,είναι ο μπάιντεν ο «φύλακας άγγελος» της ελλάδας;,0
35657,2021-01-21,«καμπανάκι» δερμιτζάκη για τις μεταλλάξεις του κορονοϊού,0
52907,2021-11-05,γλυκά νερά: τα πρώτα λόγια του συζύγου της 20χρονης,0
66289,2022-06-24,με την ευρωβουλευτή ομάδα του συριζα συναντήθηκε ο αλέξης τσίπρας,0
30401,2020-06-22,δήμαρχος ελληνικού σε μητσοτάκη για ζημιά σε δήμο από επένδυση,0
34276,2020-12-30,κορονοϊός - γουχάν: σχεδόν δεκαπλάσια τα κρούσματα,0
29128,2020-05-24,«προαναγγέλθηκε» το άνοιγμα των δημοτικών σχολείων,0
26351,2020-02-07,μακελειό με 24 νεκρούς από επίθεση ενόπλων στο μεξικό,0
35060,2021-01-12,άλεκ μπάλντουιν: δεν τράβηξα την σκανδάλη [βίντεο],0
59849,2022-03-01,αλεξιάδης στον άρειο πάγο για υπόθεση γιάννας παπαδάκου,0
64038,2022-05-17,σφοδρή κόντρα on air βαρουφάκη - χατζηνικολάου,0
71912,2022-12-05,"μύκητας candida auris: τι είναι, που τον συναντάμε",0
57391,2022-01-19,κόντρα βαξεβάνη-οικονόμου και το «καρφί» ζουπανιώτη,0
41564,2021-05-01,"νέο lada niva travel: αντίο chevrolet, καλημέρα avtovaz",0
33224,2020-12-07,νέα ντοκουμέντα για ξυλοδαρμούς διαδηλωτών [φωτο + βίντεο],0
33117,2020-12-05,ξεκινούν τα έργα ανάπλασης στο κέντρο της αθήνας,0
32339,2020-09-12,«τώρα είναι πεθαμένος για τα καλά»,0
56844,2022-01-08,πώς η υπόθεση των παρακολουθήσεων περνά στην mainstream ατζέντα,0
68975,2022-08-15,στον έβρο και στην τήνο,0
58532,2022-02-06,αλεξανδρούπολη: ισόβια στον σύζυγο της 29χρονης τζεβριέ,0
32201,2020-09-06,«angry kitzia»: αυτή είναι η πιο μουτρωμένη γάτα στον κόσμο,0
41299,2021-04-26,"μια συνδιάσκεψη ηγετών, έκανε ένα σημαντικό βήμα για το κλίμα",0
68618,2022-08-05,ναύπακτος: νεκρός ο αθλητής που έπεσε σε χαράδρα 70 μέτρων,0
30789,2020-06-28,ο τραμπ έκανε ρατσιστικό tweet και στη συνέχεια το διέγραψε,0
64384,2022-05-22,tvxs podcast: εκπομπή tvxs.gr: τα σπίτια στο ελληνικό τραγούδι,0
43660,2021-06-07,"ζεύγος μητσοτάκη και μμε, life style και κλειδαρότρυπα",0
65689,2022-06-15,φωτιά στη δομή προσφύγων στον ελαιώνα,0
37431,2021-02-18,κοροναϊός: μελέτη για επίδραση νοτιοφρικάνικης στο εμβόλιο pfizer,0
62068,2022-04-08,μεγάλης έκτασης φωτιά στο δάσος του γκρούνεβαλντ στο βερολίνο,0
51448,2021-10-13,κεραμέως: γίνεται έρευνα για τον ξυλοδαρμό φοιτητή,0
66814,2022-07-03,διακήρυξη υπουργών πολιτισμού της εε,0
55319,2021-12-14,καματερό: νεκρά δύο παιδιά μετά από φωτιά,0
37673,2021-02-23,δηλώσεις βακάλη για τις παρεμβάσεις αυγενάκη στις εκλογές της επο,0
51288,2021-10-11,υπουργείο υγείας: οι ιδιωτικές κλινικές «θα ανταποκριθούν»,0
49148,2021-09-06,"καλό ταξίδι, μίστερ bezos. του σ. κούλογλου",0
32047,2020-08-12,θέλω να δουλέψω με τον steve vranakis,0
53951,2021-11-22,μαζικές παραιτήσεις στο υπουργείο παιδείας,0
53494,2021-11-15,ενάλιες αρχαιότητες: μετά το εισιτήριο των 50 ευρώ,0
